Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,2005,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.79116251
India,IND,2004,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.95739183
India,IND,2003,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.00848052
India,IND,2002,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.24016746
India,IND,2001,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.26278075
India,IND,2000,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.03493293
India,IND,2016,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,62.71555407
India,IND,2015,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,58.96633802
India,IND,2014,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,57.15113738
India,IND,2013,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,56.21846375
India,IND,2012,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,49.05140288
India,IND,2011,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,48.72283264
India,IND,2010,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,45.25077162
India,IND,2009,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,38.41241243
India,IND,2008,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,37.99359996
India,IND,2007,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,35.96347771
India,IND,2006,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,29.65160001
India,IND,2005,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,27.7514487
India,IND,2004,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,25.14221009
India,IND,2003,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.06719108
India,IND,2002,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,20.30065615
India,IND,2001,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,19.86275888
India,IND,2000,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,18.56432338
India,IND,2016,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,241.48305525
India,IND,2015,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,221.76340841
India,IND,2014,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,205.89394337
India,IND,2013,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,196.86487918
India,IND,2012,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,163.68711403
India,IND,2011,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,150.4965205
India,IND,2010,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,145.63059462
India,IND,2009,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,140.90269772
India,IND,2008,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,131.85242963
India,IND,2007,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,126.41835409
India,IND,2006,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,117.65244648
India,IND,2005,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,110.66324986
India,IND,2004,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,104.04150134
India,IND,2003,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,96.58795918
India,IND,2002,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,94.42574933
India,IND,2001,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,91.60866764
India,IND,2000,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,82.29379314
India,IND,2016,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.0237395
India,IND,2015,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.71176354
India,IND,2014,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.74758421
India,IND,2013,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.27013245
India,IND,2012,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.94255284
India,IND,2011,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.86978588
India,IND,2010,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.97050868
India,IND,2009,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.01849651
India,IND,2008,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.87063418
India,IND,2007,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.51285568
India,IND,2006,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.43511709
India,IND,2005,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.53180616
India,IND,2004,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.2343508
India,IND,2003,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.51889136
India,IND,2002,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.45289249
India,IND,2001,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.32904205
India,IND,2000,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.68156776
India,IND,2016,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.6420439
India,IND,2015,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.4197009
India,IND,2014,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.42725288
India,IND,2013,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.15186431
India,IND,2012,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.46233539
India,IND,2011,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.42378432
India,IND,2010,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.43916267
India,IND,2009,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.39122908
India,IND,2008,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.71072127
India,IND,2007,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.54407552
India,IND,2006,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.42553518
India,IND,2005,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.4250984
India,IND,2004,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.56176517
India,IND,2003,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.33517666
India,IND,2002,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.49795327
India,IND,2001,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.46261201
India,IND,2000,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.49781491
India,IND,2016,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.47215742
India,IND,2015,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.5784311
India,IND,2014,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.53923061
India,IND,2013,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0.53179593
India,IND,2012,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.54283754
India,IND,2011,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.30899748
India,IND,2010,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.41335756
India,IND,2009,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.43508906
India,IND,2008,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.46647662
India,IND,2007,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.91252726
India,IND,2006,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.68845037
India,IND,2005,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.69514648
India,IND,2004,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.32465212
India,IND,2003,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,1.46706617
India,IND,2002,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.31616211
India,IND,2001,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.13360439
India,IND,2000,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.20676383
India,IND,2016,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,25.42673063
India,IND,2015,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,25.64012839
India,IND,2014,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,23.6640419
India,IND,2013,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,23.07121947
India,IND,2012,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,27.98948135
India,IND,2011,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,28.87308557
India,IND,2010,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,26.20631475
India,IND,2009,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,25.61020406
India,IND,2008,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,22.62734584
India,IND,2007,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,20.89888588
India,IND,2006,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,20.50615965
India,IND,2005,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,20.12672713
India,IND,2004,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,17.98241254
India,IND,2003,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,18.71640327
India,IND,2002,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,18.16442448
India,IND,2001,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,18.87691258
India,IND,2000,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,20.68014298
India,IND,2016,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.93019386
India,IND,2015,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.92245631
India,IND,2014,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.8565355
India,IND,2013,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.86504196
India,IND,2012,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.93186863
India,IND,2011,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.93731915
India,IND,2010,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.85750189
India,IND,2009,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.89261258
India,IND,2008,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.79527895
India,IND,2007,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.73512709
India,IND,2006,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.74535338
India,IND,2005,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.76303693
India,IND,2004,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.71163452
India,IND,2003,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.75024338
India,IND,2002,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.77020202
India,IND,2001,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.80468139
India,IND,2000,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.8344299
India,IND,2016,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.14426719
India,IND,2015,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.14426719
India,IND,2014,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.02726097
India,IND,2013,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.09947248
India,IND,2012,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.51782788
India,IND,2011,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.48778336
India,IND,2010,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.16940536
India,IND,2009,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.19391981
India,IND,2008,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.97089478
India,IND,2007,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.95841491
India,IND,2006,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.9524098
India,IND,2005,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.032887
India,IND,2004,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.8100757
India,IND,2003,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.74544072
India,IND,2002,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,2.86857488
India,IND,2001,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.17510076
India,IND,2000,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,3.29074313
India,IND,2016,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,15.94651501
India,IND,2015,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,15.11904478
India,IND,2014,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,13.5242691
India,IND,2013,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,12.97028516
India,IND,2012,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,13.72923326
India,IND,2011,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,14.06778515
India,IND,2010,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,11.85855964
India,IND,2009,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,9.83749721
India,IND,2008,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,8.59694326
India,IND,2007,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,7.51596617
India,IND,2006,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,6.08040444
India,IND,2005,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5.58545835
India,IND,2004,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,4.52117594
India,IND,2003,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,4.13018447
India,IND,2002,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3.68749735
India,IND,2001,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3.74947563
India,IND,2000,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3.83912862
India,IND,2016,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,61.40124602
India,IND,2015,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,56.86042264
India,IND,2014,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,48.72282903
India,IND,2013,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,45.41912834
India,IND,2012,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,45.81517426
India,IND,2011,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,43.45298911
India,IND,2010,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,38.164412
India,IND,2009,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,36.08546841
India,IND,2008,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,29.83470526
India,IND,2007,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,26.42002757
India,IND,2006,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,24.12599852
India,IND,2005,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,22.27289033
India,IND,2004,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,18.70917197
India,IND,2003,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,18.07779196
India,IND,2002,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,17.15189392
India,IND,2001,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,17.29288811
India,IND,2000,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,17.01847408
India,IND,2016,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,64.57785669
India,IND,2015,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,64.66441011
India,IND,2014,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,67.01399891
India,IND,2013,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,69.07303434
India,IND,2012,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,63.00013712
India,IND,2011,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,62.22490065
India,IND,2010,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,65.18476657
India,IND,2009,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,66.7577491
India,IND,2008,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,69.14794392
India,IND,2007,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,70.81672557
India,IND,2006,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,72.25708003
India,IND,2005,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,73.14936493
India,IND,2004,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,72.48267027
India,IND,2003,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,73.42475262
India,IND,2002,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,73.37396249
India,IND,2001,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,74.1062076
India,IND,2000,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,71.70202583
India,IND,2016,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,40.50036063
India,IND,2015,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,38.13023465
India,IND,2014,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,38.29926258
India,IND,2013,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,38.83179877
India,IND,2012,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,30.90245107
India,IND,2011,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,30.31773421
India,IND,2010,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,29.49660985
India,IND,2009,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,25.64326191
India,IND,2008,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,26.27179319
India,IND,2007,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,25.46815732
India,IND,2006,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,21.42538035
India,IND,2005,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,20.30000848
India,IND,2004,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,18.22374524
India,IND,2003,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,16.20278046
India,IND,2002,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,14.89539583
India,IND,2001,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,14.71953733
India,IND,2000,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,13.31099594
India,IND,2016,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,155.94458134
India,IND,2015,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,143.40199989
India,IND,2014,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,137.97776496
India,IND,2013,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,135.9805456
India,IND,2012,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,103.12310628
India,IND,2011,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,93.64631037
India,IND,2010,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,94.92896316
India,IND,2009,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,94.06346943
India,IND,2008,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,91.17324409
India,IND,2007,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,89.52533888
India,IND,2006,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,85.01222241
India,IND,2005,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,80.94946448
India,IND,2004,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,75.41205836
India,IND,2003,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,70.91947009
India,IND,2002,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,69.28391389
India,IND,2001,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,67.88770942
India,IND,2000,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,59.00631681
India,IND,2016,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,73.54952988
India,IND,2015,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,73.64810806
India,IND,2014,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,75.58837389
India,IND,2013,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,76.65864807
India,IND,2012,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,71.06796581
India,IND,2011,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,70.25712855
India,IND,2010,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,72.82317657
India,IND,2009,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,73.37129943
India,IND,2008,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,75.50201998
India,IND,2007,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,77.58825843
India,IND,2006,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,78.05872326
India,IND,2005,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,78.34146671
India,IND,2004,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,79.78323666
India,IND,2003,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,79.76470537
India,IND,2002,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,79.38268304
India,IND,2001,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,78.79404536
India,IND,2000,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,76.63828926
India,IND,2016,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,46.12699522
India,IND,2015,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.42759235
India,IND,2014,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.19961541
India,IND,2013,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.09631428
India,IND,2012,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,34.85983423
India,IND,2011,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,34.23126314
India,IND,2010,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,32.95304932
India,IND,2009,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,28.18368614
India,IND,2008,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,28.68593544
India,IND,2007,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,27.90343604
India,IND,2006,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,23.14566041
India,IND,2005,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,21.74089195
India,IND,2004,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,20.05926897
India,IND,2003,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.60182995
India,IND,2002,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,16.11520552
India,IND,2001,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,15.65067124
India,IND,2000,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,14.22737985
India,IND,2016,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,177.60965202
India,IND,2015,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,163.32455467
India,IND,2014,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,155.63188373
India,IND,2013,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,150.91395492
India,IND,2012,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,116.32910225
India,IND,2011,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,105.73453381
India,IND,2010,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,106.05282507
India,IND,2009,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,103.38214026
