ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
IND,Punjab,2991569,Children with symptoms of ARI taken to a health facility,90,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413005,1413050,Region,Punjab,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413005,1992-93,DHS,29,40,,
IND,Rajasthan,462986,Children with symptoms of ARI taken to a health facility,56.6,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413006,1413060,Region,Rajasthan,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413006,1992-93,DHS,96,106,,
IND,"Madhya Pradesh, inc Chhattisgarh",3754616,Children with symptoms of ARI taken to a health facility,70.2,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413007,1992-93,DHS,156,125,,
IND,"Uttar Pradesh, inc Uttarakhand",1955234,Children with symptoms of ARI taken to a health facility,71,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413010,1992-93,DHS,526,404,,
IND,"Bihar, inc Jharkhand",2546182,Children with symptoms of ARI taken to a health facility,73.3,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413013,1413130,Region,"Bihar, inc Jharkhand",14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413013,1992-93,DHS,180,122,,
IND,Odisha,1953715,Children with symptoms of ARI taken to a health facility,63,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413016,1413160,Region,Odisha,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413016,1992-93,DHS,135,163,,
IND,West Bengal,778808,Children with symptoms of ARI taken to a health facility,63.7,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413017,1413170,Region,West Bengal,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413017,1992-93,DHS,268,173,,
IND,Arunachal Pradesh,545970,Children with symptoms of ARI taken to a health facility,53.3,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413018,1413180,Region,Arunachal Pradesh,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413018,1992-93,DHS,5,45,,
IND,Assam,2988644,Children with symptoms of ARI taken to a health facility,37.9,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413019,1413190,Region,Assam,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413019,1992-93,DHS,139,170,,
IND,Manipur,2790798,Children with symptoms of ARI taken to a health facility,42.2,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413020,1413200,Region,Manipur,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413020,1992-93,DHS,13,64,,
IND,Meghalaya,2701017,Children with symptoms of ARI taken to a health facility,86.7,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413021,1413210,Region,Meghalaya,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413021,1992-93,DHS,5,30,,
IND,Nagaland,1955214,Children with symptoms of ARI taken to a health facility,37.5,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413023,1413230,Region,Nagaland,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413023,1992-93,DHS,4,32,,
IND,Tripura,451936,Children with symptoms of ARI taken to a health facility,60.2,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413025,1413250,Region,Tripura,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413025,1992-93,DHS,24,88,,
IND,Goa,3754632,Children with symptoms of ARI taken to a health facility,79.6,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413026,1413260,Region,Goa,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413026,1992-93,DHS,2,49,,
IND,Gujarat,1021633,Children with symptoms of ARI taken to a health facility,83.1,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413027,1413270,Region,Gujarat,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413027,1992-93,DHS,95,83,,
IND,Maharashtra,3373245,Children with symptoms of ARI taken to a health facility,81.2,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413028,1413280,Region,Maharashtra,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413028,1992-93,DHS,175,85,,
IND,Andhra Pradesh including Telangana,676162,Children with symptoms of ARI taken to a health facility,72.7,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413029,1413290,Region,Andhra Pradesh including Telangana,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413029,1992-93,DHS,110,66,,
IND,Karnataka,3457114,Children with symptoms of ARI taken to a health facility,74.6,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413030,1413300,Region,Karnataka,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413030,1992-93,DHS,64,59,,
IND,Kerala,2632241,Children with symptoms of ARI taken to a health facility,83.3,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413031,1413310,Region,Kerala,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413031,1992-93,DHS,81,114,,
IND,Tamil Nadu,2546171,Children with symptoms of ARI taken to a health facility,69.1,1,IA,India,1993,IA1993DHS,CH_ARIS_C_ADV,93966040,I,413032,1413320,Region,Tamil Nadu,14000,Three years preceding the survey,0,0,CHARISCADV,IADHS1993413032,1992-93,DHS,164,110,,
IND,New Delhi,2988640,Number of children with symptoms of ARI born in the last five (or three) years,20,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413000,1413000,Region,New Delhi,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413000,1992-93,DHS,,66,,
IND,Haryana,1955368,Number of children with symptoms of ARI born in the last five (or three) years,49,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413001,1413010,Region,Haryana,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413001,1992-93,DHS,,77,,
IND,Himachal Pradesh,1950696,Number of children with symptoms of ARI born in the last five (or three) years,14,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413002,1413020,Region,Himachal Pradesh,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413002,1992-93,DHS,,68,,
IND,Jammu region of Jammu & Kashmir,1955208,Number of children with symptoms of ARI born in the last five (or three) years,7,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413004,1413040,Region,..Jammu region of Jammu & Kashmir,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413004,1992-93,DHS,,47,,
IND,Punjab,2991568,Number of children with symptoms of ARI born in the last five (or three) years,29,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413005,1413050,Region,Punjab,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413005,1992-93,DHS,,40,,
IND,Rajasthan,1953705,Number of children with symptoms of ARI born in the last five (or three) years,96,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413006,1413060,Region,Rajasthan,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413006,1992-93,DHS,,106,,
IND,"Madhya Pradesh, inc Chhattisgarh",3754615,Number of children with symptoms of ARI born in the last five (or three) years,156,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413007,1992-93,DHS,,125,,
IND,"Uttar Pradesh, inc Uttarakhand",1955236,Number of children with symptoms of ARI born in the last five (or three) years,526,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413010,1992-93,DHS,,404,,
IND,"Bihar, inc Jharkhand",1953743,Number of children with symptoms of ARI born in the last five (or three) years,180,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413013,1413130,Region,"Bihar, inc Jharkhand",14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413013,1992-93,DHS,,122,,
IND,Odisha,1953706,Number of children with symptoms of ARI born in the last five (or three) years,135,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413016,1413160,Region,Odisha,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413016,1992-93,DHS,,163,,
IND,West Bengal,1955227,Number of children with symptoms of ARI born in the last five (or three) years,268,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413017,1413170,Region,West Bengal,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413017,1992-93,DHS,,173,,
IND,Arunachal Pradesh,1957481,Number of children with symptoms of ARI born in the last five (or three) years,5,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413018,1413180,Region,Arunachal Pradesh,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413018,1992-93,DHS,,45,,
IND,Assam,2988643,Number of children with symptoms of ARI born in the last five (or three) years,139,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413019,1413190,Region,Assam,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413019,1992-93,DHS,,170,,
IND,Manipur,1955211,Number of children with symptoms of ARI born in the last five (or three) years,13,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413020,1413200,Region,Manipur,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413020,1992-93,DHS,,64,,
IND,Meghalaya,1955355,Number of children with symptoms of ARI born in the last five (or three) years,5,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413021,1413210,Region,Meghalaya,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413021,1992-93,DHS,,30,,
IND,Nagaland,1955222,Number of children with symptoms of ARI born in the last five (or three) years,4,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413023,1413230,Region,Nagaland,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413023,1992-93,DHS,,32,,
IND,Tripura,1957493,Number of children with symptoms of ARI born in the last five (or three) years,24,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413025,1413250,Region,Tripura,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413025,1992-93,DHS,,88,,
IND,Goa,3754617,Number of children with symptoms of ARI born in the last five (or three) years,2,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413026,1413260,Region,Goa,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413026,1992-93,DHS,,49,,
IND,Gujarat,1955373,Number of children with symptoms of ARI born in the last five (or three) years,95,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413027,1413270,Region,Gujarat,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413027,1992-93,DHS,,83,,
IND,Maharashtra,3373246,Number of children with symptoms of ARI born in the last five (or three) years,175,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413028,1413280,Region,Maharashtra,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413028,1992-93,DHS,,85,,
IND,Andhra Pradesh including Telangana,676166,Number of children with symptoms of ARI born in the last five (or three) years,110,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413029,1413290,Region,Andhra Pradesh including Telangana,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413029,1992-93,DHS,,66,,
IND,Karnataka,3550503,Number of children with symptoms of ARI born in the last five (or three) years,64,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413030,1413300,Region,Karnataka,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413030,1992-93,DHS,,59,,
IND,Kerala,1957508,Number of children with symptoms of ARI born in the last five (or three) years,81,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413031,1413310,Region,Kerala,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413031,1992-93,DHS,,114,,
IND,Tamil Nadu,1953730,Number of children with symptoms of ARI born in the last five (or three) years,164,0,IA,India,1993,IA1993DHS,CH_ARIS_C_NM2,93966060,D,413032,1413320,Region,Tamil Nadu,14000,Three years preceding the survey,0,0,CHARISCNM2,IADHS1993413032,1992-93,DHS,,110,,
IND,New Delhi,1953734,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),66,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413000,1413000,Region,New Delhi,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413000,1992-93,DHS,20,,,
IND,Haryana,2795087,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),77,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413001,1413010,Region,Haryana,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413001,1992-93,DHS,49,,,
IND,Himachal Pradesh,1957490,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),68,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413002,1413020,Region,Himachal Pradesh,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413002,1992-93,DHS,14,,,
IND,Jammu region of Jammu & Kashmir,1955231,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),47,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413004,1413040,Region,..Jammu region of Jammu & Kashmir,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413004,1992-93,DHS,7,,,
IND,Punjab,1955369,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),40,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413005,1413050,Region,Punjab,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413005,1992-93,DHS,29,,,
IND,Rajasthan,462987,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),106,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413006,1413060,Region,Rajasthan,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413006,1992-93,DHS,96,,,
IND,"Madhya Pradesh, inc Chhattisgarh",1955235,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),125,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413007,1992-93,DHS,156,,,
IND,"Uttar Pradesh, inc Uttarakhand",1955233,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),404,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413010,1992-93,DHS,526,,,
IND,"Bihar, inc Jharkhand",2546172,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),122,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413013,1413130,Region,"Bihar, inc Jharkhand",14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413013,1992-93,DHS,180,,,
IND,Odisha,1953735,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),163,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413016,1413160,Region,Odisha,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413016,1992-93,DHS,135,,,
IND,West Bengal,778817,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),173,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413017,1413170,Region,West Bengal,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413017,1992-93,DHS,268,,,
IND,Arunachal Pradesh,545969,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),45,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413018,1413180,Region,Arunachal Pradesh,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413018,1992-93,DHS,5,,,
IND,Assam,1953721,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),170,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413019,1413190,Region,Assam,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413019,1992-93,DHS,139,,,
IND,Manipur,2790799,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),64,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413020,1413200,Region,Manipur,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413020,1992-93,DHS,13,,,
IND,Meghalaya,2701010,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),30,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413021,1413210,Region,Meghalaya,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413021,1992-93,DHS,5,,,
IND,Mizoram,997420,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),17,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413022,1413220,Region,Mizoram,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413022,1992-93,DHS,1,,,
IND,Nagaland,1955232,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),32,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413023,1413230,Region,Nagaland,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413023,1992-93,DHS,4,,,
IND,Tripura,451932,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),88,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413025,1413250,Region,Tripura,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413025,1992-93,DHS,24,,,
IND,Goa,1955246,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),49,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413026,1413260,Region,Goa,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413026,1992-93,DHS,2,,,
IND,Gujarat,1021632,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),83,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413027,1413270,Region,Gujarat,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413027,1992-93,DHS,95,,,
IND,Maharashtra,1957503,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),85,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413028,1413280,Region,Maharashtra,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413028,1992-93,DHS,175,,,
IND,Andhra Pradesh including Telangana,676159,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),66,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413029,1413290,Region,Andhra Pradesh including Telangana,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413029,1992-93,DHS,110,,,
IND,Karnataka,564962,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),59,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413030,1413300,Region,Karnataka,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413030,1992-93,DHS,64,,,
IND,Kerala,2632245,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),114,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413031,1413310,Region,Kerala,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413031,1992-93,DHS,81,,,
IND,Tamil Nadu,2546170,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),110,0,IA,India,1993,IA1993DHS,CH_ARIS_C_UN2,93966070,U,413032,1413320,Region,Tamil Nadu,14000,Three years preceding the survey,0,0,CHARISCUN2,IADHS1993413032,1992-93,DHS,164,,,
IND,New Delhi,685570,Advice or treatment for fever sought from a health facility or provider,84.1,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413000,1413000,Region,New Delhi,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413000,1992-93,DHS,49,164,,
IND,Haryana,2762449,Advice or treatment for fever sought from a health facility or provider,87.1,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413001,1413010,Region,Haryana,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413001,1992-93,DHS,164,260,,
IND,Himachal Pradesh,2993635,Advice or treatment for fever sought from a health facility or provider,83.7,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413002,1413020,Region,Himachal Pradesh,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413002,1992-93,DHS,43,214,,
IND,Jammu region of Jammu & Kashmir,976816,Advice or treatment for fever sought from a health facility or provider,74.2,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413004,1413040,Region,..Jammu region of Jammu & Kashmir,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413004,1992-93,DHS,36,246,,
IND,Punjab,2795473,Advice or treatment for fever sought from a health facility or provider,91.7,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413005,1413050,Region,Punjab,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413005,1992-93,DHS,164,228,,
IND,Rajasthan,3547777,Advice or treatment for fever sought from a health facility or provider,65.1,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413006,1413060,Region,Rajasthan,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413006,1992-93,DHS,211,232,,
IND,"Madhya Pradesh, inc Chhattisgarh",2869047,Advice or treatment for fever sought from a health facility or provider,69.4,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413007,1992-93,DHS,497,453,,
IND,"Uttar Pradesh, inc Uttarakhand",1955277,Advice or treatment for fever sought from a health facility or provider,70.8,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413010,1992-93,DHS,1420,1050,,
IND,"Bihar, inc Jharkhand",3575795,Advice or treatment for fever sought from a health facility or provider,63.5,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413013,1413130,Region,"Bihar, inc Jharkhand",14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413013,1992-93,DHS,851,570,,
IND,Odisha,3745667,Advice or treatment for fever sought from a health facility or provider,55.3,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413016,1413160,Region,Odisha,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413016,1992-93,DHS,413,505,,
IND,West Bengal,1955275,Advice or treatment for fever sought from a health facility or provider,62.1,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413017,1413170,Region,West Bengal,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413017,1992-93,DHS,820,541,,
IND,Arunachal Pradesh,776005,Advice or treatment for fever sought from a health facility or provider,46.6,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413018,1413180,Region,Arunachal Pradesh,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413018,1992-93,DHS,11,103,,
IND,Assam,685571,Advice or treatment for fever sought from a health facility or provider,32.9,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413019,1413190,Region,Assam,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413019,1992-93,DHS,285,329,,
IND,Manipur,2760045,Advice or treatment for fever sought from a health facility or provider,36.6,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413020,1413200,Region,Manipur,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413020,1992-93,DHS,23,112,,
IND,Meghalaya,2803179,Advice or treatment for fever sought from a health facility or provider,63.5,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413021,1413210,Region,Meghalaya,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413021,1992-93,DHS,14,85,,
IND,Mizoram,2699437,Advice or treatment for fever sought from a health facility or provider,38.7,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413022,1413220,Region,Mizoram,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413022,1992-93,DHS,7,93,,
IND,Nagaland,976817,Advice or treatment for fever sought from a health facility or provider,33.3,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413023,1413230,Region,Nagaland,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413023,1992-93,DHS,9,78,,
IND,Tripura,886167,Advice or treatment for fever sought from a health facility or provider,55.2,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413025,1413250,Region,Tripura,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413025,1992-93,DHS,36,134,,
IND,Goa,2868522,Advice or treatment for fever sought from a health facility or provider,85.5,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413026,1413260,Region,Goa,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413026,1992-93,DHS,8,200,,
IND,Gujarat,1955396,Advice or treatment for fever sought from a health facility or provider,79.8,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413027,1413270,Region,Gujarat,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413027,1992-93,DHS,302,263,,
IND,Maharashtra,3758167,Advice or treatment for fever sought from a health facility or provider,79.6,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413028,1413280,Region,Maharashtra,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413028,1992-93,DHS,676,328,,
IND,Andhra Pradesh including Telangana,3928870,Advice or treatment for fever sought from a health facility or provider,74,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413029,1413290,Region,Andhra Pradesh including Telangana,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413029,1992-93,DHS,364,219,,
IND,Karnataka,3439848,Advice or treatment for fever sought from a health facility or provider,78.1,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413030,1413300,Region,Karnataka,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413030,1992-93,DHS,317,292,,
IND,Kerala,1001788,Advice or treatment for fever sought from a health facility or provider,74.1,1,IA,India,1993,IA1993DHS,CH_FEVT_C_ADV,94036010,I,413031,1413310,Region,Kerala,14000,Three years preceding the survey,0,0,CHFEVTCADV,IADHS1993413031,1992-93,DHS,301,425,,
